id,name,genre,publisher,price,popularity,date
293619870,Garden Keeper,Games,Spooky Studio,0.00,0.00267630750,2008-12-08
293619230,Quick Draw,Games,Swipe Interactive,3.99,0.00014430021,2008-12-12
283907461,iToony,Photography,Standard Widget Corporation,2.99,0.00075310067,2008-12-14
291622761,SoundFX,Music,AlbeBaubles,0.99,0.00013020291,2008-12-30
285848929,Shinydoku,Games,Shinysoft,0.99,0.00001158334,2008-07-31
289301501,Amuck Password Generator,Utilities,James McElveen,0.99,0.00003053749,2008-08-25
296439924,Law in a Flash: Criminal Law,Education,Modality Inc.,39.99,0.00024800650,2008-11-15
287247416,Security for People and Computers; ebook,Book,AppEngines,0.00,0.00508816540,2008-08-03
301059163,三國演義,Book,Firm 13 Limited,1.99,0.00043020147,2009-01-29
285800009,Korebasi Lite,Games,Shinmira,0.00,0.01020618500,2008-07-16
293342071,Hexterity,Games,Wooji Juice,3.99,0.00002201262,2008-10-24
301218845,Cryptix,Games,Mobila Interactive,0.99,0.00004150341,2008-12-30
297106176,buUuk,Lifestyle,Buuuk Private Limited,0.00,0.00066258490,2008-11-17
294851127,You Shake iLaugh,Entertainment,Roman Reyhani,0.00,0.00426705700,2008-10-30
290490269,Montréal Traffic,Navigation,Pavlidis Consulting,9.99,0.00000430530,2008-11-03
288699039,QuickEquation,Utilities,MacRobotics,2.99,0.00001355450,2008-08-18
303050512,Australia travel guides,Travel,Sehat Rosny,0.99,0.00012571462,2009-01-20
298796414,Antique It!,Photography,Adam Freeman,0.99,0.00033872530,2008-11-30
303012379,Songram,Games,dragoncloud.com,1.99,0.00003060396,2009-01-20
301538640,War: The Soundboard,Entertainment,Gabe Jacobs Productions,0.99,0.00002324818,2009-01-06
290800829,SyncBook,Productivity,Ross Tulloch,3.99,0.00013554498,2008-09-15
295725992,Rovio Driver,Utilities,Bertrand Leroy,0.00,0.00955576200,2008-11-05
302885966,USMC PFT Calculator,Utilities,Eric Pratt,1.99,0.00023536987,2009-01-18
284973016,WhosHere,Social Networking,myRete,0.00,0.05132913200,2008-12-18
289935412,Kates Tic Tac Toe,Games,Nils Höglund,0.00,0.00028364226,2008-08-31
294198012,PALS,Medical,MarketWall.com,4.99,0.00524195560,2008-10-20
300240175,AccelaStudy™ Dutch | Korean,Education,Renkara Media Group Inc.,14.99,0.00000000000,2009-01-30
286481560,Mortgage Adviser,Finance,David Muzi,0.99,0.00042636370,2008-07-25
300077933,Frozen Lexicon,Games,Amplified Games Inc.,0.99,0.00050026353,2008-12-17
293980590,FIREWALL: Defender 001,Games,Solus Games,0.99,0.00005119681,2008-10-20
292335660,TypingDojo,Games,Ittetu Do,0.99,0.00001598044,2008-10-16
299589876,iCarousel Lite,Games,OSTOLOP.COM,0.00,0.00023350476,2008-12-10
294379152,黃大仙(牛年賀歲版),Entertainment,YiXian Inc.,0.99,0.00003445082,2008-10-23
301044955,GuWenGuanZhi 古文觀止 古文观止,Book,Chi Yung Yuen,0.99,0.00009043187,2009-01-02
302015817,Pro Shoot,Games,Mr V Software,0.99,0.00019785714,2009-02-01
293544901,Snow Patrol Interactive Booklet,Music,Polydor Limited,0.00,0.00579863000,2008-10-25
289281789,iStartup,Reference,Bayhoff Software,1.99,0.00004160444,2008-08-25
295756232,Abby Crabby,Games,Steamboat Mountain Designs LLC,0.99,0.00014353085,2009-01-30
290520210,German-Hungarian dictionary,Reference,Codesign,4.99,0.00000180822,2008-09-06
295537530,Shooz,Games,Inhance Digital Corporation,0.99,0.00012220764,2008-11-09
293594654,Memory Pets (FREE),Games,DS Effects,0.00,0.00357741440,2009-01-28
290410029,SlovoEd Compact French-Russian & Russian-French dictionary,Travel,Paragon Technologie GmbH,9.99,0.00000516635,2008-09-06
294671349,GraviBalls,Games,Galen Hollins,0.99,0.00000645419,2008-11-09
292242592,Boomshine,Games,TwoDesk Software Company,0.99,0.00056566030,2008-11-05
297475926,Sila,Lifestyle,Flaming Granny,0.99,0.00001082589,2008-11-22
301522128,CaiGenTan 菜根譚 菜根谭,Book,Chi Yung Yuen,0.99,0.00003048103,2009-01-07
284943090,Molecules,Utilities,Sunset Lake Software,0.00,0.03319385000,2008-07-06
296880760,Password Generator,Utilities,Erica Sadun,0.00,0.00087801256,2008-11-14
300926578,iParrot Phrase Japanese-Korean,Education,vAccessory,4.99,0.00000000000,2008-12-28
286790351,TentsManiak,Games,Alexandre Minard,0.99,0.00000846311,2009-01-14
298335455,Poker Rulz,Sports,Dustin Thomas,0.99,0.00012135602,2008-11-26
303622254,Jane Eyre by Charlotte Bronte,Book,BeamItDown Software,0.99,0.00032810558,2009-01-31
297471446,Party Pro Lite,Lifestyle,Helmes Innovations LLC,0.00,0.02716654400,2009-01-30
296283546,Gift List Budget Shopper,Finance,Ontomni LLC,3.99,0.00007246743,2008-11-28
297470422,Kids Math Fun~Second Grade /Français/,Education,NSC Partners LLC,1.99,0.00010815745,2009-01-16
301300354,iFlirt,Lifestyle,LayneSoft,0.99,0.00366915970,2009-01-26
294447655,JassBuddy,Entertainment,cyclus.ch,1.99,0.00000207304,2008-10-22
302864454,Crash Report,Productivity,Creative Coefficient Corp.,1.99,0.00006721437,2009-01-23
302270704,The Romance of Rubber by The United States Rubber Company (Text Synchronized Audiobook),Business,Appsessions LLC,0.99,0.00001333396,2009-01-13
299988805,Lemonade 2,Games,Derek Ting,0.99,0.00088636065,2009-01-28
294176892,Yes Dear!,Entertainment,Kirill Dergachev,0.99,0.00001275378,2008-10-19
287112417,Chronos,Business,Fernando Pereira,1.99,0.00001554781,2008-12-22
303509513,Sneezies Lite,Games,Chillingo Ltd,0.00,0.00962451700,2009-01-29
291585769,EyeTricks,Entertainment,George Giaslas,0.00,0.20389664000,2008-09-18
300919410,Party Kit,Entertainment,Ingenieria Digital Oviedo,1.99,0.00001457535,2009-01-05
302537627,GigCal,Music,Nicholas Bedford,2.99,0.00003512278,2009-01-20
297249160,iBricks,Games,TopLineSoft Systems,1.99,0.00033484830,2009-01-27
294517541,Merriam-Websters Spanish-English & English-Spanish dictionary,Reference,Paragon Technologie GmbH,24.99,0.00006919628,2008-10-23
296114264,Family crest (Japanese civil wars general),Lifestyle,ENOS,2.99,0.00000385580,2008-11-08
300699428,Adams Spiel,Education,Sol Robots,1.99,0.00000611224,2009-01-07
303397024,Atomic Robo #3,Book,iVerse Media,0.99,0.00349747580,2009-01-23
283487349,Drummer,Music,iFRizzo.com,1.99,0.00079323350,2008-06-17
295249363,WordPower Lite - French,Education,Innovative Language Learning LLC,0.00,0.00505441600,2008-12-16
286777935,My Fathers Passing by Teresa Wright; ebook,Book,AppEngines,1.99,0.00009268519,2008-07-30
294901451,Shape Dropper,Education,Marc Majors,0.99,0.00006371017,2008-10-27
294560247,PowerCurve,Sports,WaikatoLink Limited,7.99,0.00000015946,2008-10-23
303502601,Spin Bowling,Games,X-Soft (Germany) ; T.R.S.,0.99,0.00001484839,2009-01-25
300643275,Vectorama,Education,Jacob Klint,0.99,0.00009193139,2009-01-10
290137463,WootOn!,Utilities,Delicious Morsel,0.00,0.00664640820,2009-01-22
284940888,Legends: Once a Hero,Book,ZappTek,4.99,0.00010473427,2009-01-07
289068865,i41CX+ RPN Calculator with Printer,Productivity,AL Software,14.99,0.00029803950,2009-01-21
298967318,Daily Horoscope,News,Olivier Bernal,2.99,0.00027587262,2009-01-16
292169287,Pairs Up,Entertainment,GabCas Industries,0.00,0.00027146280,2008-12-10
303498633,Marriage Saver for Men,Lifestyle,Blue Ox Technologies Ltd.,0.99,0.00010091802,2009-01-27
301284482,Dog Dodge,Games,Winkpass Creations,0.99,0.00002440623,2009-01-15
292461457,Cédille  -the Font viewer-,Utilities,kanotomo,0.00,0.00012589736,2008-09-29
298693999,MyWords - Finnish,Education,Innovative Language Learning LLC,9.99,0.00000387477,2008-12-12
298437336,Modern Clock G,Utilities,Playrun Co,0.99,0.00000366769,2008-12-17
287630676,Chord Play,Music,rubbleDev,1.99,0.00101975860,2008-08-26
303492361,iFanPurdue,Sports,GP Apps,0.99,0.00005024565,2009-01-26
301063988,Aero Drum Evolution,Games,Five Any Inc,2.99,0.00007274107,2008-12-28
303491209,AirTime,Sports,David Bannach,0.99,0.00037301010,2009-01-29
288113229,Tube Sydney,Navigation,Visual IT Ltd,4.99,0.00002135426,2008-08-12
297446998,iDict - Afrikaans fDict,Reference,Super Art Software,0.99,0.00000895651,2008-11-19
301785364,(3)キャプテン イガラシ編/ちばあきお,Book,NTT Solmare,0.99,0.00000000000,2009-01-13
302031906,iBibleFR,Reference,Abraham Creatives,1.99,0.00001849086,2009-01-12
298716094,Alio the Woodcutter,Games,Lyxite,2.99,0.00005043669,2008-11-29
302329935,ChittyChitty,Games,Natsume Co. Ltd.,0.00,0.00048987700,2009-01-15
286546049,SleepOver,Utilities,Percula Software,2.99,0.00009870864,2008-12-08
299818271,Bobblehead Santa,Entertainment,Digital Code Works,0.00,0.00047696865,2008-12-20
290807369,Line Rider iRide,Games,inXile Entertainment,2.99,0.02541009000,2008-09-09
300517602,iLikeit,Social Networking,Fiinex Inc.,0.00,0.00065262180,2009-01-13
290588411,Whoopee!!,Entertainment,Cognitex,0.99,0.00000177855,2008-12-28
300299028,Pic n Mix - Custom Picture Sliding,Entertainment,Chillingo Ltd,0.99,0.00001466083,2009-01-13
299880440,Pull Lists,Entertainment,ActionsReaction,2.99,0.00009108712,2009-01-07
287509231,MotionX Dice,Entertainment,MotionX™,0.00,0.03151378400,2009-01-12
284972725,ESI Mobile,Utilities,ESI Group,0.00,0.00033128788,2008-10-05
299647197,Citysense,Lifestyle,Sense Networks Inc.,0.00,0.00380083900,2008-12-10
294034711,iDict - Dutch Quick,Reference,Super Art Software,1.99,0.00000505610,2008-10-17
293656711,Perfect OB Wheel,Medical,Evan Schoenberg,1.99,0.00593506900,2009-01-14
292415342,iTrans LA Metrolink,Navigation,iTrans,2.99,0.00006956557,2008-09-28
301770644,Classic Clock Y,Utilities,Playrun Co,0.99,0.00000821243,2009-01-13
289229693,Joke of the Day,Entertainment,JoJo Inc.,0.99,0.00039782330,2009-01-06
285884230,The Eye of Ra,Games,Olaf Schneider,3.99,0.00009771040,2008-11-26
288743044,Preflop Odds,Entertainment,onegenius.com,1.99,0.00011484559,2008-08-19
303162260,iChance,Lifestyle,Skweet,0.00,0.00455273000,2009-01-21
285558675,BMIapp,Healthcare & Fitness,gikoha,0.00,0.00565726700,2008-08-18
302875947,Real or Fake Band Edition,Games,Dan C.,0.99,0.00002859504,2009-01-22
286797480,FillingManiak,Games,Alexandre Minard,0.99,0.00000555658,2008-11-27
291814928,iDocTool,Medical,iDocTools Ltd.,4.99,0.00054588367,2008-10-17
284962357,Silas Marner by George Eliot; ebook,Book,AppEngines,0.99,0.00009036806,2008-07-07
297318129,Cutie Scratch -Dogs-,Games,Yudo Inc.,0.99,0.00115090110,2008-11-18
297586840,Jingle Bells (Winter Bells),Music,Armin Heinrich,1.99,0.00003241722,2009-01-17
285554579,Bicycle Gear Calculator,Sports,JPMartineau,4.99,0.00055131830,2008-07-14
300014189,Pics,Photography,Newton Japan Inc.,0.99,0.00001969389,2008-12-12
301470928,iSWEN Radio JP,News,C.I.A Co.Ltd.,0.00,0.00034819113,2009-01-17
287226436,VideoPoker,Games,NICOTEAM,0.00,0.00198028120,2008-08-03
302036335,iTruco,Productivity,Cassio Rossi Produções,0.00,0.00028773330,2009-01-12
290082562,Amnesia,Games,Yotta Digital,0.99,0.00044427030,2008-12-16
300549311,ShadowHawk #2,Book,iVerse Media,0.99,0.00013923498,2008-12-18
296987450,BuscaPe Mobile,Utilities,BuscaPe.com Inc,0.00,0.00028161463,2008-11-15
300656292,Zoomy Photoframes 1.0,Entertainment,3 Dynamics (Asia) Limited,1.99,0.00000425000,2008-12-19
298766420,GradeMe,Utilities,Carlos Munoz,2.99,0.00002368051,2008-11-30
302865835,Singapore travel guide,Travel,Sehat Rosny,0.99,0.00003099812,2009-01-17
301354347,Polygons,Education,Custom Web Apps Inc.,0.99,0.00005142771,2009-01-03
300759949,Armenian Clock,Utilities,Peter Elst,0.99,0.00002057094,2008-12-20
298386116,Christmas Gift Stack,Games,Lima Sky,0.99,0.00007480017,2008-12-30
286029960,VersaList,Productivity,SVT Software,0.99,0.00010280462,2008-11-12
296712339,Virtual Koala,Games,DS Effects,0.99,0.00005915625,2009-01-17
287647537,BlocksClassic Lite,Games,bootant.com,0.00,0.05149483300,2009-01-27
298438177,Thai Top Load,Entertainment,True Move Company Limited,0.00,0.00064755110,2009-01-08
290570158,FlipCounter,Utilities,Exedria,0.99,0.00002168720,2008-09-07
298686862,Songbird Remote,Entertainment,779Media,0.00,0.00113707340,2008-11-28
284947381,VerseWise Bible KJV,Reference,VDUB,3.99,0.00077791634,2008-11-27
298813361,HiCalc Finance Business Calculator,Finance,Chillingo Ltd,0.99,0.00212078600,2008-12-15
299028863,Frederick Douglass,Book,BeamItDown Software,0.99,0.00025447918,2008-12-05
298542470,WackyLands Green,Games,Fair Play Labs,1.99,0.00007398806,2008-12-02
300159919,kLong,Games,kLoOge Inc.,0.99,0.00000312024,2008-12-14
297406806,Autumn Leaves,Entertainment,Okimika,0.99,0.00000465898,2008-12-05
298647151,World Nomads Russian Language Guide,Travel,WorldNomads.com,0.00,0.00251282840,2008-11-27
297567384,BioScanner,Entertainment,Chilli X,0.99,0.00007051656,2008-12-11
295678536,URL Helper,Utilities,Piet Jonas,0.99,0.00001164092,2008-11-07
301343467,Fluch-o-Mat,Entertainment,Harald Latzko,0.99,0.00000387470,2009-01-03
292116295,Puzzl3d,Games,Simiotica,0.99,0.00001064300,2008-09-24
293842645,FileChute,Productivity,Yellow Mug Software,0.00,0.00032395250,2008-10-15
300369917,Anatomy Lite,Education,Alterme Inc,2.99,0.00125463390,2008-12-16
284938421,A Reflex Game: Xhake Shake,Entertainment,Y Lau,2.99,0.00013220396,2009-01-17
297779430,Sounds of the Jungle,Entertainment,iTech Interactive,0.00,0.00323827470,2009-01-14
289469732,CTIA Widget 2008,Social Networking,Spectrum DT,0.00,0.00016682617,2008-08-27
295674696,MazePong,Games,Simon Besner,0.99,0.00002432074,2008-12-19
293030313,Clube Mais Leve,Healthcare & Fitness,Gol Mobile,0.00,0.00014066236,2008-10-06
299637729,Reflexis,Games,GoNik!,0.99,0.00001696895,2008-12-12
301121053,Trademark Legal Coach,Reference,Michael Elliot Byczek,0.99,0.00006182883,2009-01-09
303361109,Erec and Enide by Chretien de Troyes (Text Synchronized Audiobook),Book,Appsessions LLC,0.99,0.00004803422,2009-01-26
289950493,GothPix,Photography,Weburban LLC,0.99,0.00234430210,2008-09-01
293940906,Spirals,Entertainment,iMakeApps,1.99,0.00006102537,2008-10-16
292473793,Holiday!,Lifestyle,Europa Pictures,1.99,0.00001579393,2008-11-17
291188146,iNeufBox4,Utilities,Vincent Alex Godey,0.99,0.00001251798,2008-11-30
297358566,Penny,Finance,Minion Software,0.99,0.00000932868,2008-11-21
292482903,iMantra,Lifestyle,Studio Six Digital,4.99,0.00086295660,2009-01-17
302562741,DigiDrummer Micro,Music,Magnus Larsson,0.99,0.00124094690,2009-01-18
298221255,GhostCam,Photography,STUDIO-KURA,0.99,0.01605226500,2009-01-16
294208101,Dream: Home,Healthcare & Fitness,Smudge Apps,0.99,0.00002273153,2009-01-16
297283313,GooeyTimers,Business,GooeyApps,4.99,0.00000615290,2008-11-20
301059776,iBlondie,Entertainment,Khalid Shaikh,4.99,0.00000743179,2008-12-28
294853660,PhotoArtist,Photography,Big Canvas Inc.,1.99,0.00387472870,2008-10-27
303162206,IHeartYou,Entertainment,Sofweb,0.99,0.00000877056,2009-01-21
301376814,AccelaStudy™ Italian | Ukrainian,Education,Renkara Media Group Inc.,14.99,0.00000034442,2009-01-08
303052409,Basketball NaimGaim,Games,Sareebrol,2.99,0.00013530132,2009-01-22
299975405,AccelaStudy™ Romanian | Turkish,Education,Renkara Media Group Inc.,14.99,0.00000000000,2008-12-16
301809632,The Bible in Spain,Book,IndiaNIC LLC,0.99,0.00000780083,2009-01-12
299974637,AccelaStudy™ Dutch | Turkish,Education,Renkara Media Group Inc.,14.99,0.00000275539,2009-01-26
299379727,Next Read,Lifestyle,Square Wheel Software,1.99,0.00045758390,2009-02-01
297059363,Touch Flip Clock,Utilities,DreamWiz Inc.,0.99,0.00035002500,2009-01-09
297917901,Emergency Medical Spanish Guide,Medical,Mavro Inc,4.99,0.00690055870,2009-01-14
297984562,White Mouse,Games,Rarebyte,1.99,0.00000153875,2008-12-17
297651585,猫ラーメン（7）/そにしけんじ,Book,NTT Solmare,0.99,0.00000139743,2008-11-26
294575861,Tile Puzzler,Games,Tigersan Games,0.00,0.00267664950,2008-10-23
299970157,DINO! CARD-O-SAURUS,Photography,JAM Sysyems Inc & BIT Inc,0.00,0.00710515700,2008-12-11
295221676,US Citizenship Test,Reference,Eknath Kadam,0.99,0.00131891850,2009-01-30
300077266,Chili Pepper Blackjack (Free),Games,Amplified Games Inc.,0.00,0.00534992200,2008-12-17
299969005,GasBuddy: Save Money at the Pump,Productivity,Bottle Rocket,2.99,0.00085978170,2008-12-16
297648001,キャプテン 谷口編(10)/ちばあきお,Book,NTT Solmare,0.99,0.00000025408,2008-11-24
299967853,Likutei Sichos (Hebrew) - Vol 30-39,Reference,JewishContent.org,0.00,0.00008696484,2008-12-11
299481844,stuntmanbob,Entertainment,potatocows.com,0.99,0.00014317881,2009-01-06
293638596,StereoMaker,Photography,Tandem Systems,0.00,0.01889849300,2008-10-13
294840348,Cronk,Games,Cronk Games Inc.,4.99,0.00011591890,2008-10-27
292736254,ChatCo - IRC client for single room -,Social Networking,Hiroyuki-Fujikawa.,1.99,0.00011553217,2009-01-27
300827634,Hollywood Trivia : the Oscar Quiz,Entertainment,TechReply.com,0.99,0.00002085856,2008-12-30
292598548,Briefcase,Productivity,Hey Mac Software,4.99,0.00032482160,2008-10-20
284910005,T4Two Free,Games,Masayuki Akamatsu,0.00,0.05597738000,2008-07-05
291853364,SlovoEd Compact Portuguese-Swedish & Swedish-Portuguese dictionary,Travel,Paragon Technologie GmbH,9.99,0.00000000000,2008-09-23
291381760,iHoroscope,News,Olivier BERNAL,3.99,0.00000614308,2009-01-02
285608312,Fire Words,Games,omz:software,1.99,0.00019161667,2008-07-14
292945868,EyePuzzle,Games,Creative Signal Processing,3.99,0.00000111132,2008-10-05
288164772,Poker Odds,Entertainment,SOPODS.com,2.99,0.00011066151,2008-11-23
291272347,NAB Bible for BibleReader,Reference,Olive Tree Bible Software INc,27.99,0.00034439232,2008-09-15
300605988,Taxi (TapFinder),Travel,GP Apps,0.99,0.00000921333,2009-01-16
300120239,Mayutoro 2,Book,XeNN inc.,0.99,0.00004587917,2008-12-17
296558890,Los más leídos,Entertainment,Pamgoo Software,0.99,0.00000263117,2008-11-12
300225940,Hebrew Clock,Utilities,Peter Elst,0.99,0.00000653805,2008-12-15
300117679,Gate Maps,Travel,Aaron Miller,0.99,0.00036342003,2009-01-20
292411521,KataFlash,Education,Ronald Bell,2.99,0.00002831413,2008-10-05
298498310,40cozy.coms PartyStarter,Lifestyle,40cozy.com,1.99,0.00013947597,2009-01-19
300718434,RjDj shake,Music,Reality Jockey Ltd.,2.99,0.00022662402,2008-12-19
296149219,Trigonometry,Utilities,M.I.Sothier,0.99,0.00001036521,2008-11-09
284036524,Crosswords,Games,Stand Alone Inc.,9.99,0.00135730250,2008-09-16
287327494,MiGhtyDocs,Utilities,V1ru8,0.00,0.00427261700,2008-08-04
299844484,zoome AT,Entertainment,MediaProbe Inc.,0.00,0.00078891120,2009-01-06
299466740,Backgammon Premium,Games,Trivial Technology,0.99,0.00061502840,2008-12-06
290725065,Cactus Voice Dialer,Productivity,Antoine Raux,0.00,0.00295838880,2008-09-09
293422277,Wow Bible Daily Audio,Reference,HANDECH INTERNATIONAL LIMITED,1.99,0.00014807135,2008-10-10
303025017,Basketball 2,Games,Doug Day,0.99,0.00009112347,2009-01-23
300057298,Bible Touch ESV,Reference,CrossComm Inc.,9.99,0.00023128024,2008-12-12
301783392,iFanNJN,Sports,GP Apps,0.99,0.00003725843,2009-01-11
292934476,Expenses,Finance,Petr Jankuj,1.99,0.00008434594,2009-01-23
301296491,RAC1,News,Marc Boquet,0.00,0.00005092287,2009-01-15
294334631,KeepUp,Productivity,KeepUp LLC,0.00,0.00035860420,2008-10-21
290126187,Homework,Education,Mango LLC,0.99,0.00111546870,2008-10-06
301027080,iLoveFireworks,Entertainment,Fireworks Games,2.99,0.00024012993,2009-01-27
301293675,Djembe,Music,iShakeapps.com,0.99,0.00011869841,2009-01-15
297408435,Hexy,Games,Fifth Ace Productions,0.99,0.00667922800,2009-01-15
299139129,5x5 Shogi (MiniShogi) K55,Games,Yoshikazu Kakinoki,1.99,0.00000991637,2008-12-06
302156144,Uncle Silas,Book,IndiaNIC LLC,0.99,0.00000119599,2009-01-14
300699021,Flight of the Hamsters,Games,Cartoon Network,0.99,0.00194651420,2008-12-19
284944065,Psmith Journalist by P. G. Wodehouse; ebook,Book,AppEngines,0.99,0.00006487963,2008-07-06
282750724,Sun Compass,Navigation,Longneck,0.99,0.00173827950,2008-07-15
294955868,Cheers!,Utilities,Addison Hardy,0.99,0.00018529796,2009-01-17
303503342,Valentine Heart,Entertainment,Afaridan Pty Ltd,0.99,0.00000000000,2009-01-25
296110785,Asking Santa,Lifestyle,TT & L Development,2.99,0.00003204633,2008-11-08
301559314,PandaWords Chinese Writing for Beginners Level 1  (Spanish Version),Education,DW Education Group Limited,7.99,0.00000028892,2009-01-06
284941633,Roughing It by Mark Twain; ebook,Book,AppEngines,0.99,0.00029937318,2008-07-06
301397456,AccelaStudy™ Greek | English,Education,Renkara Media Group Inc.,14.99,0.00002066542,2009-01-08
296163226,Reef War: Battleships,Games,Island Labs,1.99,0.00061015570,2008-11-09
302528640,World count down App,Travel,AppTOKYO,0.99,0.00001156119,2009-01-21
301179522,ChuangTzu,Book,YBOOM International,0.99,0.00000787643,2008-12-30
295443525,Game Chest,Games,Pixio,0.99,0.00000115406,2008-11-01
302905360,TaxCalc UK,Finance,tapjunkie,0.99,0.00025503946,2009-02-02
301387116,SAT Word Scramble,Education,elogicpuzzles.com,1.99,0.00001367775,2009-01-09
302796203,Chance and Destiny,Games,iDreamtechnology,2.99,0.00000376138,2009-01-20
292184397,News Canada Lite,News,TechReply.com,0.00,0.00105782160,2008-12-22
290116587,老地方冰果室,News,FrostyPlace,0.99,0.02996536000,2008-12-03
292921292,ExpWatch,Entertainment,Ronald Bell,1.99,0.00005402799,2008-10-04
297506456,Proximic Agents,News,Proximic Inc,0.00,0.00024440666,2008-11-19
299675120,Tik-Tok of Oz by L. Frank Baum,Book,AppEngines,0.99,0.00004448889,2008-12-09
293924458,World Wiki Plus,Reference,Tech Lumina,0.99,0.00099598700,2008-11-06
292434007,Modern Thai Cooking,Lifestyle,Gryphon Technology Pty Ltd,2.99,0.00001890823,2008-09-29
302522752,iTC Calc,Productivity,KPL Production Services Ltd.,5.99,0.00000743475,2009-01-15
295670053,SandScapes Lite,Entertainment,Amoph Technologies Inc.,0.00,0.00422443500,2008-12-19
291623339,ANT - The Audio Note Taker,Business,Pinwheel Development Inc.,0.99,0.00010818841,2008-09-18
287502168,Spend Lite,Finance,Adamcode.com,0.00,0.15778635000,2009-01-29
295456471,Carbon Footprint,Utilities,Don Frehulfer,0.99,0.00002710900,2008-11-06
291945182,Bible Verses Free,Lifestyle,Webworks and Applications,0.00,0.05272814600,2008-09-22
289247074,Lettera,Productivity,8080.it,1.99,0.00001251798,2008-08-25
295880819,KashBook Free,Finance,Artefacto Estudio,0.00,0.00361729700,2008-11-10
295610312,Unknown Cuba,Travel,iBearSoft,0.99,0.00001024660,2008-11-21
285950472,AsteriskC2D,Utilities,Rho,0.99,0.00012773121,2008-07-18
303215815,iJuly4th,Lifestyle,CyberNet Consulting,9.99,0.00000521287,2009-01-25
293664236,Talking English to German Phrasebook - Aaron,Travel,Hanashite.com,12.99,0.00001136598,2008-10-13
300030674,iBird Explorer South,Reference,Mitch Waite Group,9.99,0.00023806986,2008-12-12
300784882,Paper fortune,Utilities,康弘 Uemura,1.99,0.00000199331,2008-12-20
290878420,MyWords - Indonesian,Education,Innovative Language Learning LLC,9.99,0.00001360473,2008-11-30
292412225,Last Letter - US Cities States,Education,Greg Vig,1.99,0.00000756550,2008-10-03
290964000,Periodensystem,Utilities,Jens Henneberg,0.99,0.00000223251,2008-09-11
302023691,Quad Level,Business,James Webb291282088,0.99,0.00040181825,2009-01-12
284919489,Darkslide (formerly Exposure),Photography,Connected Flow,0.00,0.00826447100,2008-07-05
297647948,Even Word,Lifestyle,Kammyland Software,1.99,0.00008118645,2009-01-23
302533237,KANJI NAME,Entertainment,AppTOKYO,2.99,0.00000897214,2009-01-16
292416855,Discover,Productivity,B-Base Development Inc,0.00,0.03067494600,2008-12-17
291821561,WooHoo,Entertainment,Griffin Landa,0.99,0.00004516244,2008-09-21
289770548,Quickmail,Utilities,Codepacity LLC,0.99,0.00003460384,2008-08-29
294193726,Expert Sudoku,Games,Mighty Mighty Good Games,2.99,0.00029932890,2008-10-25
299427316,Dropship,Games,ngmoco Inc.,1.99,0.00214159300,2009-01-01
303473134,My Man Jeeves by P.G. Wodehouse (Text Synchrniozed Audiobook),Book,Appsessions LLC,0.99,0.00002826898,2009-01-26
291664181,[MANGA]Sweet Fighter,Book,NTT Solmare,0.99,0.00002873241,2008-09-24
293716990,Scott Light,Games,bloopark studios Ltd. & Co. KG,0.99,0.00000517190,2008-10-17
300557348,HotMaps West,Navigation,Navionics S.p.A.,49.99,0.00000915493,2008-12-18
284424264,Save Benjis,Lifestyle,Sol Robots,0.99,0.01650636300,2009-01-14
289684049,SlovoEd Classic English-Polish & Polish-English dictionary,Travel,Paragon Technologie GmbH,14.99,0.00001033271,2008-08-29
284961050,Memoirs of Sherlock Holmes by Arthur Conan Doyle; ebook,Book,AppEngines,0.99,0.00034710605,2008-07-07
300660493,Singing in the Forest Wallpapers,Entertainment,3 Dynamics (Asia) Limited,0.99,0.00000074150,2008-12-19
294887301,Tweetsville,Social Networking,Tapulous,3.99,0.00034492210,2008-11-12
302224473,Mythology 101 - Quizners Trivia,Entertainment,Quizners,0.99,0.00004295667,2009-01-14
301252843,Risk/Reward,Business,Lucas Rockwell,0.99,0.00054447360,2009-01-07
288656095,iRssFeeds,News,DESMAZIERS Gregory,1.99,0.00000789350,2008-08-16
289219810,Decibel Meter,Utilities,Future Apps Inc.,1.99,0.00118737400,2009-01-12
284795352,Portuguese-English Translation Dictionary by Ultralingua,Reference,Ultralingua Inc.,19.99,0.00028357471,2008-07-03
301251051,Headache Diary,Healthcare & Fitness,Elias Koutsonas,1.99,0.00081599416,2008-12-31
291808633,Basic Maths,Education,Explorer Technologies,0.00,0.01072630200,2009-01-20
292401879,Kanji Clock,Utilities,F Nayeri,0.99,0.00004066349,2008-09-28
285764678,TipStar,Utilities,Ryan Rowe,0.00,0.06167894600,2008-07-15
292454192,Baccarat Pro,Games,Avalinx LLC,4.99,0.00020251612,2008-10-21
298442502,WiFi,Utilities,True Move Company Limited,0.00,0.01065798200,2008-12-05
302488704,Wind Chill,Weather,Code Delight LLC,0.99,0.00011979901,2009-01-14
295474531,Daily Texts,Reference,synx.us,0.00,0.00017494090,2008-11-21
291589163,Track StopWatch,Sports,Entanke,2.99,0.00004656369,2008-09-18
301030813,iKungFu,Games,Vladimir Kofman,0.00,0.00947312200,2008-12-28
300167188,Seek Out The Welfare of Jerusalem,Reference,JewishContent.org,0.00,0.00005243893,2008-12-14
293369157,Origami Daisy (free),Games,Adam Schmelzle,0.00,0.00345345770,2008-10-09
292181641,News UK Lite,News,TechReply.com,0.00,0.00275759450,2009-01-28
